Year	Month	Day	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
2016	7	2	60869	60128	59868	59886	60349	61180	64860	65850	66285	66348	66489	66723	66671	66500	66369	66330	66143	66141	66114	65959	65714	65586	65329	63119
2016	7	3	61273	60615	60088	60250	60748	61511	65071	65850	66297	66339	66318	66813	66560	66532	66406	66331	65988	65952	65915	65854	65628	65549	65375	63495
2016	7	4	59758	58830	58677	58955	59422	59986	63754	65518	65696	65763	65894	66140	66019	65907	65839	65739	65618	65626	65644	65619	65464	64776	64330	61831
2016	7	5	60059	59529	59542	59543	59822	60651	64320	65608	65843	65883	65957	66016	65918	65785	65625	65616	65520	65529	65526	65563	65145	64546	64238	62182
2016	7	6	60080	58934	58180	58221	58164	57656	58205	60132	62296	63441	63967	64189	63483	62655	61489	61347	60641	60769	61418	61201	59860	59685	59712	58109
2016	7	7	56180	54943	54598	53903	53610	52655	52930	54911	57279	58554	59515	60373	60010	59259	58367	57770	57626	58682	59590	59820	59632	59660	60113	58544
2016	7	8	56816	56713	56213	56413	57194	58505	62671	65553	65679	65698	65876	66143	66106	65967	65858	65809	65638	65634	65622	65512	65322	64833	64110	61678
2016	7	9	59813	58638	58382	58992	59451	60086	63780	65530	65681	65809	65896	66108	65936	65845	65670	65634	65529	65519	65526	65551	65171	64516	64090	61651
2016	7	10	60026	59391	59075	59084	59552	60185	63820	65497	65662	65656	65764	65932	65858	65728	65626	65526	65563	65550	65512	65377	63678	62561	62476	61139
2016	7	11	59564	59062	58652	58684	59115	59703	63677	65560	65665	65698	65873	65958	65843	65700	65627	65613	65568	65590	65604	65608	65497	64962	64558	62477
2016	7	12	60688	59991	59486	59424	59795	60402	64181	65582	65751	65854	65949	66122	65946	65858	65690	65621	65610	65620	65608	65519	65207	64334	63955	61689
2016	7	13	60015	59041	58321	57773	58018	57591	59067	60352	61779	63219	64032	64179	63186	61781	60774	60406	60520	61056	62088	62179	60953	60459	60338	59067
2016	7	14	56718	55557	55122	54925	54868	53741	54547	56138	57597	58734	59605	60341	59663	58830	58397	58182	58346	59167	60171	60701	60655	60640	61128	59872
2016	7	15	58219	57537	58025	57910	58390	59482	63697	65536	65839	65933	66122	66372	66296	66126	65947	65828	65750	65743	65672	65651	65490	65211	64641	62513
2016	7	16	60787	60503	59651	59489	59733	60346	64180	65528	65739	65877	66013	66257	65998	65915	65852	65750	65665	65644	65614	65530	65409	64861	64302	61958
2016	7	17	60246	59387	59053	59265	59752	60472	64209	65520	65810	65853	66026	66315	66191	66017	65878	65796	65618	65647	65665	65648	65524	65421	64862	62993
2016	7	18	61346	60349	59889	59846	60110	61094	64306	65614	65830	65881	66099	66363	66164	65951	65835	65685	65652	65516	65560	65555	65336	64676	64176	61608
2016	7	19	59737	59069	58465	58832	59483	60084	63443	65390	65536	65514	65625	65923	65802	65625	65523	65542	65494	65551	65490	65441	64716	63749	63377	60942
2016	7	20	59214	58088	56802	57215	58048	57930	58414	59423	60687	62186	63429	64049	63422	62372	61195	60474	60641	60849	60699	60421	59260	58418	58481	56324
2016	7	21	53450	51829	51013	51653	51563	50314	51082	53022	54554	55704	57069	58470	57963	56036	54801	53930	53903	55714	57133	57930	57928	58094	58831	56593
2016	7	22	54362	52596	52765	53743	54975	56696	60967	64500	65476	65544	65640	65825	65698	65641	65522	65552	65496	65554	65504	65440	64812	64213	63567	60812
2016	7	23	59349	58640	58506	58461	59036	59847	63131	65323	65610	65636	65744	65836	65795	65697	65627	65524	65555	65519	65519	65521	65241	64776	64177	61513
2016	7	24	59654	59051	58993	58831	59466	60100	63570	65500	65616	65672	65852	65956	65881	65868	65740	65684	65668	65668	65656	65618	65331	64955	64223	61684
2016	7	25	60062	59382	59485	59529	60019	60858	64106	65530	65741	65843	65942	66229	66108	65956	65889	65805	65675	65670	65620	65517	65306	64734	63594	60915
2016	7	26	59479	58622	58648	58773	59303	60082	63365	65498	65669	65839	65895	66007	65887	65764	65622	65516	65499	65549	65441	65073	63889	62913	61609	59454
2016	7	27	57358	56181	55367	55365	55981	56594	58189	59714	61488	63537	64679	64967	64425	63479	62279	61589	61299	61263	61336	60773	59746	59203	59038	56841
2016	7	28	55252	53524	52036	52459	52647	51880	52081	52942	55138	56674	58266	59382	58555	57696	57165	56821	56748	57485	58455	58732	58454	58575	58728	56184
2016	7	29	54113	53614	53609	54045	55267	57263	60919	64708	65501	65621	65802	65953	65909	65843	65687	65622	65523	65544	65562	65329	64291	63540	62102	59554
2016	7	30	57821	56785	56659	56556	57408	58702	61868	64936	65523	65626	65793	65927	65836	65732	65617	65512	65485	65405	65376	65327	64632	64182	62905	60043
2016	7	31	58291	57585	57568	57632	58451	59391	62653	65330	65624	65846	65961	66337	66169	65948	65823	65615	65530	65557	65549	65410	64631	63663	62265	59701
2016	8	1	58389	57403	57418	57400	58092	59079	62216	64999	65615	65731	65847	65919	65846	65686	65637	65569	65558	65542	65483	65325	64654	64185	62708	60086
2016	8	2	58108	57323	57068	57060	57558	58561	61547	64683	65554	65517	65625	65711	65626	65553	65327	64916	64644	64530	64289	63877	62634	62177	60888	58919
2016	8	3	56538	54869	54011	53561	54005	54307	55792	57772	59481	60814	61714	62030	61562	60632	60021	59480	59352	59821	60213	60112	59065	58749	58208	56235
2016	8	4	51491	49918	48942	49185	49313	49295	49761	50665	52951	55146	57173	58552	57746	56404	55781	54973	55141	56340	57787	58181	57983	58505	58165	55092
2016	8	5	53025	52490	52482	52387	53647	56201	60106	63879	65331	65497	65635	65850	65754	65627	65530	65516	65222	65068	65025	64802	63633	62885	60970	58679
2016	8	6	56623	56233	55564	55452	56554	57891	60785	64036	65329	65501	65533	65655	65627	65524	65496	65298	64908	64879	64861	64483	63536	63184	61601	59068
2016	8	7	56787	56224	55573	55489	56458	58022	60876	64217	65329	65463	65536	65639	65600	65584	65550	65488	65165	64890	64886	64745	63882	63593	61653	59119
2016	8	8	56931	56403	55838	55779	56460	58015	61087	64259	65430	65529	65647	65693	65620	65586	65496	65326	65134	65209	65147	64872	64178	63622	61601	58992
2016	8	9	57061	56444	55840	55811	56613	58200	60984	64134	65331	65520	65618	65667	65624	65522	65382	65018	64875	64918	64807	64332	63254	62461	60847	58735
2016	8	10	56720	55209	53845	54023	54277	55021	55945	57854	59533	60427	61112	61575	60943	59790	59081	58624	58395	59071	59593	59548	58832	58946	57794	54740
2016	8	11	51709	50344	49879	50106	50117	50196	49732	51145	54198	56595	58502	59587	59051	58285	57534	56918	56770	57422	58314	58437	58404	58864	58197	55312
2016	8	12	53011	52423	52655	52937	54196	56835	60872	64290	65407	65550	65616	65672	65651	65619	65505	65334	64910	64920	64956	64881	64235	64179	62239	59486
2016	8	13	57049	56227	56234	56403	57266	58707	61707	64355	65221	65481	65523	65615	65648	65617	65564	65442	65207	65319	65336	65061	64453	64523	62705	59873
2016	8	14	58109	57345	56955	57129	57877	59309	62536	65109	65528	65617	65749	65876	65841	65676	65522	65495	65333	65378	65374	65219	64875	64541	62657	59740
2016	8	15	57929	57240	56767	56928	57936	59240	62636	65204	65612	65645	65794	65913	65848	65677	65613	65528	65491	65490	65491	65335	64769	64177	62104	59508
2016	8	16	57353	56295	56036	56067	56969	58900	61663	64663	65546	65521	65613	65650	65635	65378	64929	64660	64500	64868	64911	64542	63818	63342	61599	59407
2016	8	17	57054	55488	54148	54354	54941	55491	56357	57827	59788	61332	62310	62670	61912	60685	59732	59266	59482	60167	60679	60392	59886	59552	57700	54589
2016	8	18	52039	50382	49799	49756	49849	50522	50991	52956	55428	57629	59238	60250	59917	59213	58503	58327	58291	58889	59417	59488	59451	59269	58267	54821
2016	8	19	53402	52453	52297	52817	54020	56789	61244	64727	65553	65619	65839	66101	65959	65850	65739	65615	65567	65553	65494	65425	65046	64535	61946	59056
2016	8	20	57835	57302	56545	56721	57533	59386	62647	65214	65639	65772	65887	66128	65951	65874	65846	65740	65650	65630	65609	65590	65547	65214	63386	60546
2016	8	21	59554	58984	58222	58245	58625	59885	63074	65372	65659	65862	65985	66296	66110	65947	65798	65607	65515	65526	65551	65412	65219	64915	63091	60356
2016	8	22	58831	58217	57450	57624	58278	59588	63171	65265	65520	65615	65623	65837	65691	65621	65502	65319	65133	65220	65220	65215	65050	64883	62947	60152
2016	8	23	58546	58016	57404	57231	57938	59464	62415	64969	65510	65566	65642	65698	65648	65596	65143	64873	64787	64935	65020	64879	64391	64200	62379	59891
2016	8	24	57434	55747	55602	56274	56199	56497	56850	58681	60182	61625	62274	62840	62462	61272	59949	59645	59542	59878	60152	60102	59713	59752	58472	55914
2016	8	25	53592	51905	51845	52047	51781	51955	51966	52894	55365	56792	58292	59615	59722	58941	58340	58284	58653	59380	59774	59887	60059	59993	59054	56483
2016	8	26	56465	56652	54629	54260	55790	58504	62867	65369	65666	65911	66227	66504	66317	66136	65994	65958	65830	65742	65672	65621	65611	65495	64133	61107
2016	8	27	59942	59357	58637	58709	59483	60600	63970	65491	65673	65841	65994	66323	66133	65920	65807	65665	65588	65520	65520	65545	65421	65034	63384	61537
2016	8	28	60132	59619	59047	58802	59485	60945	64292	65510	65686	65796	65892	66043	65917	65842	65666	65589	65545	65552	65548	65492	65442	64921	62831	60168
2016	8	29	58687	58045	57335	57521	58221	59670	63365	65473	65634	65675	65805	65924	65838	65851	65753	65665	65614	65628	65616	65571	65503	65109	63198	60338
2016	8	30	59055	58477	58111	58139	58717	60354	64221	65529	65845	65962	66284	66488	66203	65877	65578	65500	65376	65498	65565	65491	65213	64289	62409	60020
2016	8	31	58464	57729	57112	56502	56271	56707	57727	59072	60747	62240	63346	63880	62978	61587	60682	60174	60115	60408	60891	60941	60648	59943	58820	56357
2016	9	1	53159	51614	50552	49934	51483	51562	52221	53696	55635	57420	58742	60102	60150	59562	58955	58401	58945	59263	60064	60347	60686	59961	59071	56549
2016	9	2	54386	53481	53608	54413	54715	57631	62511	65213	65638	65686	65847	65910	65848	65753	65633	65584	65559	65562	65549	65567	65490	64864	62642	59861
2016	9	3	58295	57912	57756	58109	58902	60191	63822	65491	65621	65665	65844	65896	65756	65624	65519	65491	65201	65296	65326	65370	65485	64866	62515	59760
2016	9	4	57035	56675	56403	56470	57452	59057	62423	64755	65367	65403	65487	65498	65538	65496	65368	64950	64288	64235	64388	64681	64860	63658	61158	58913
2016	9	5	56979	56232	56037	56068	57238	58905	62178	64562	65223	65266	65427	65562	65516	65506	65321	65026	64569	64554	64735	64871	64975	63810	61332	59068
2016	9	6	57572	56770	56596	56821	58026	59453	62756	64885	65494	65500	65549	65519	65491	65281	64879	64451	63882	64107	64109	64203	64445	62976	60781	58543
2016	9	7	55930	54301	54097	53590	53891	54597	55702	57627	59753	60705	61324	61729	60721	59932	59167	58503	58268	58831	59509	59858	60059	59055	57714	54268
2016	9	8	50939	49660	49311	49148	49533	49848	48804	50197	52389	54628	55825	56594	55922	54340	53102	52258	52796	55076	57731	58913	59741	59276	58182	54984
2016	9	9	52150	51540	51403	51809	53642	57004	61587	64305	65214	65218	65263	65429	65221	64844	64522	64186	63684	63923	64325	64803	65021	63751	61302	59120
2016	9	10	56661	55837	55013	55211	56403	58772	62453	64873	65552	65619	65619	65842	65740	65680	65622	65625	65554	65568	65495	65545	65549	64674	62506	59959
2016	9	11	58653	57834	56830	57047	58175	59650	63506	65489	65644	65671	65843	66014	65945	65942	65828	65672	65640	65535	65537	65555	65491	64617	62370	59707
2016	9	12	58316	57709	56917	56909	57855	59577	63477	65467	65625	65614	65664	65851	65749	65622	65619	65553	65397	65329	65370	65490	65495	64434	62178	59758
2016	9	13	58015	57278	56457	56518	57375	59072	63054	65283	65517	65523	65652	65637	65548	65486	65144	64873	64569	64694	64703	64874	64955	63344	61300	59050
2016	9	14	55794	53768	53161	53311	53533	54118	55568	57492	59703	60855	61173	60994	60357	59518	58640	57821	57854	58686	59483	59865	60318	58808	57195	54001
2016	9	15	51874	49278	48300	48875	48867	49444	50259	51138	53570	55140	56778	58222	58033	56712	55450	54563	54951	56498	58025	59384	60231	59294	58398	55673
2016	9	16	53120	52446	51856	52039	53773	56719	62429	65215	65517	65615	65641	65754	65671	65648	65502	65488	65215	65207	65221	65483	65494	64262	61588	58829
2016	9	17	57111	56033	55896	56457	57574	59525	63788	65517	65641	65666	65631	65910	65737	65677	65612	65524	65485	65481	65488	65523	65550	64435	62165	59789
2016	9	18	58579	58326	58013	58320	59053	60521	64555	65508	65630	65627	65707	65869	65804	65671	65646	65520	65493	65482	65426	65526	65547	64876	62948	60154
2016	9	19	58580	58124	57353	57527	58450	60038	64138	65539	65590	65537	65612	65743	65804	65726	65626	65603	65521	65488	65412	65550	65555	64569	62449	59845
2016	9	20	57654	57036	56247	56495	57656	59448	63430	65333	65511	65561	65565	65632	65610	65542	65378	65240	65064	65036	65067	65330	65347	63922	62251	59957
2016	9	21	58093	56696	56044	56391	56667	56633	57249	58625	60184	61581	62118	62118	61540	60605	60065	59814	59545	59815	60183	60974	60886	59476	58427	55810
2016	9	22	52986	51043	50465	50028	50451	50060	50244	51188	53334	55313	56964	58202	57701	56032	54838	54007	53758	55719	57967	59478	59887	58771	58109	55405
2016	9	23	53546	52893	52297	52791	54168	56996	62412	65038	65536	65553	65522	65587	65500	65526	65346	65195	64874	64916	65234	65555	65524	64415	62394	59765
2016	9	24	57917	57421	56820	56865	58176	59703	64189	65500	65579	65528	65619	65608	65576	65505	65496	65335	64956	65028	65213	65553	65545	64388	62147	59483
2016	9	25	58104	57040	56168	56444	57902	59382	63990	65495	65523	65556	65522	65592	65522	65562	65461	65331	64880	64952	65116	65559	65548	64487	62177	59770
2016	9	26	57920	57413	56658	56794	57942	59618	63931	65423	65533	65563	65524	65546	65561	65493	65409	64434	64427	64876	65218	65521	65529	64698	62301	59751
2016	9	27	58095	57194	55988	56403	57891	59508	63857	65495	65515	65531	65588	65615	65517	65431	65214	65066	64913	65212	65374	65557	65167	63533	61302	58834
2016	9	28	56116	54198	52936	53716	54019	54942	56151	58108	60151	61649	62242	62580	61830	60408	59741	59481	59482	60055	60843	61686	60590	59117	57928	54571
2016	9	29	51927	50462	49785	49645	49759	49489	49851	51091	54308	55989	57799	58998	58447	57046	56036	55711	56096	57330	59052	60376	60208	59213	58445	55677
2016	9	30	53693	53411	53588	54295	56195	58555	63591	65562	65606	65611	65627	65705	65674	65677	65617	65645	65607	65635	65677	65860	65651	65224	63706	61168
2016	10	1	59486	58943	58410	58472	59452	60649	64643	65637	65775	65836	65901	65991	65920	65852	65833	65671	65640	65613	65623	65803	65526	64888	63105	60354
2016	10	2	58699	58263	57845	58303	59067	60211	64529	65521	65634	65606	65620	65606	65522	65565	65391	65211	64918	65108	65465	65641	65558	64548	62657	60004
2016	10	3	58500	57953	57491	57889	58730	60149	64188	65519	65517	65523	65522	65627	65517	65509	65562	65539	65477	65514	65525	65674	65566	64621	62753	60152
2016	10	4	60114	59421	59263	59521	60213	61783	65343	65808	65972	66019	66249	66317	66146	65867	65630	65583	65549	65519	65628	65854	65665	65325	64069	61332
2016	10	5	59351	58227	57569	57577	58162	58087	59057	60341	62404	64180	64861	65165	64872	64013	62973	62272	62105	62741	63721	64796	63428	61648	60639	58450
2016	10	6	55895	53987	52596	53357	54490	54925	55253	55919	57436	58624	59466	60349	60127	59167	58441	57930	58153	59218	60857	63442	62894	61347	60249	58182
2016	10	7	55906	55892	55675	56174	56972	59263	64306	65622	65847	65875	65912	66065	65953	65884	65821	65729	65619	65645	65730	66240	65860	65565	64318	61652
2016	10	8	59892	59487	59013	59130	59554	60771	65110	65842	65961	65951	66226	66373	66276	66191	65944	65848	65742	65744	65843	66297	65836	65515	64319	61421
2016	10	9	59894	59487	58638	58961	59472	60856	65222	65846	65957	65913	65987	66237	66001	65949	65847	65800	65625	65668	65844	66285	65801	65495	64179	61424
2016	10	10	59867	59491	59034	59071	59556	60996	65216	65854	66008	66022	66228	66380	66279	65991	65881	65847	65661	65740	65848	66233	65743	65496	64185	61221
2016	10	11	59818	59480	59116	59381	59916	61608	65380	65888	66152	66191	66318	66501	66324	66006	65754	65637	65518	65520	65615	65950	65649	65381	64300	61672
2016	10	12	59541	58402	57401	57732	58089	58609	59165	60427	62024	63385	64107	64290	63678	62382	61602	61181	60862	61551	62979	64798	63533	61438	60187	58079
2016	10	13	55207	53652	53546	54502	54764	54953	54741	55026	56788	58246	59386	60351	59819	58461	56956	56247	56462	58417	60421	62988	61784	60650	60076	58089
2016	10	14	56185	55713	56122	56504	58020	59526	64235	65655	65851	65837	65844	65924	65855	65697	65649	65592	65546	65548	65698	66167	65735	65496	64302	61687
2016	10	15	59892	59479	59264	59537	60349	61858	65063	65788	65923	65952	66029	66250	66017	65898	65805	65673	65644	65629	65842	66355	65840	65512	64769	62174
2016	10	16	60682	59985	59714	60118	60940	62559	65463	65838	65941	66000	66170	66352	66135	65906	65794	65676	65632	65624	65850	66342	65832	65519	64919	62539
2016	10	17	60704	60287	59942	60149	60968	62228	65330	65839	66045	66145	66321	66473	66361	66212	65954	65842	65697	65798	66018	66313	65846	65520	65017	62706
2016	10	18	60778	59982	59867	60082	60870	62337	65265	65863	66138	66298	66423	66633	66483	66280	65919	65840	65683	65738	65932	65992	65530	65027	64235	61866
2016	10	19	59783	58481	57789	57948	58498	58462	58775	60407	62702	64527	65329	65539	65377	64769	64074	63702	63351	63967	65016	65174	63540	61721	61094	59665
2016	10	20	57676	56008	54968	55474	55971	55794	55106	55683	57559	59592	61243	62974	62758	61421	60559	59892	59539	60147	62416	63710	62394	61627	61651	59871
2016	10	21	58495	57451	57700	58107	59015	60348	64489	65656	65920	66027	66263	66372	66324	66135	65924	65861	65655	65675	65958	66336	65803	65504	65050	62924
2016	10	22	61216	60818	60345	60601	61434	62910	65420	65925	66340	66334	66533	66765	66584	66467	66349	66138	65900	65880	66164	66326	65789	65529	65052	63189
2016	10	23	61242	60716	60590	60355	60920	62379	65217	65851	66222	66337	66467	66731	66543	66494	66345	66012	65858	65890	66376	66698	66234	65840	65631	65213
2016	10	24	64218	63541	63008	62915	62748	63089	65518	66001	66321	66362	66484	66801	66641	66414	66111	65904	65838	65841	66312	67239	66380	65953	65673	65343
2016	10	25	64446	64056	63608	63594	63780	64710	65646	66293	66495	66503	66635	66816	66604	66315	66075	65883	65748	65775	66009	66141	65672	65491	65070	63275
2016	10	26	61109	60148	59547	59261	59260	59383	59502	60818	62981	64263	64910	65219	64918	64179	63419	63004	62956	64004	65406	65425	64107	63016	62298	60248
2016	10	27	58655	57567	57730	57610	58109	58175	58163	59061	60151	61711	63676	64875	64951	64182	62976	62274	61942	62333	64228	64801	63625	62702	62511	60378
2016	10	28	59421	58651	58835	59419	59774	60888	65198	65901	66223	66313	66321	66414	66321	66342	66144	65947	65803	65844	66309	66511	65951	65638	65514	64204
2016	10	29	62624	62103	61548	61754	62240	63428	65524	66344	66424	66254	66214	66336	66235	66156	65950	65846	65750	65808	66386	66494	65920	65623	65440	63753
2016	10	30	61945	61246	60886	61227	61861	63170	65517	66192	66408	66357	66438	66528	66386	66317	66128	65948	65864	65908	66492	66495	65893	65625	65326	63565
2016	10	31	61734	60975	60514	60550	61109	62413	65521	66111	66396	66326	66389	66537	66370	66295	66003	65919	65843	65881	66385	66425	65909	65648	65375	63443
2016	11	1	61743	60995	60660	60769	61630	62915	65526	66149	66319	66136	66109	66116	65907	65835	65662	65611	65517	65625	66150	66240	65669	65496	64869	62869
2016	11	2	60682	60098	59752	59571	59702	59517	59589	61290	62982	64179	64757	64878	64594	63809	62995	62608	62523	63564	65223	65136	63533	61835	61334	59379
2016	11	3	57403	55843	54943	54590	55636	55684	55281	55137	57134	59047	60049	60953	62224	61514	60150	59542	59527	59892	62881	63525	62562	60846	60113	59843
2016	11	4	54791	53985	54508	55189	56324	56505	58465	59947	60968	61649	62052	62901	62562	61988	61559	61602	62612	65034	65426	65077	63884	62506	61514	59484
2016	11	5	57726	57023	56678	57376	58477	59948	64714	65675	65919	65987	66241	66428	66309	66257	66062	66030	66029	66677	66698	66319	65806	65514	64869	62294
2016	11	6	59867	59701	59577	59989	60837	62066	65484	65923	66315	66292	66375	66633	66416	66309	65877	65899	65925	66433	66419	66106	65680	65492	64698	61514
2016	11	7	59480	59025	58828	59410	60149	61486	65149	65804	65950	66329	66369	66497	66501	66496	66373	66302	66354	67123	67394	66925	66138	65742	65522	64202
2016	11	8	62929	62059	61487	61561	62510	64201	65678	66357	66423	66312	66371	66492	66363	66116	65913	65879	65926	66399	66360	65952	65592	64996	63983	61691
2016	11	9	59611	58576	58246	58613	58814	59037	59240	60405	61947	63633	64595	65051	64531	63710	62975	62876	63661	65298	65378	64806	62704	61110	60603	59054
2016	11	10	56624	55367	54731	54670	55231	54731	53949	54425	56558	58774	59994	61539	61386	60473	59944	59819	60815	63680	64237	63662	62411	61336	61339	59527
2016	11	11	57989	57714	57438	58144	58724	60102	64776	65699	65949	65946	66061	66256	66149	66138	65988	65945	66003	66672	66593	66328	65765	65553	64912	62562
2016	11	12	60464	59912	59818	59918	60650	61688	65376	65942	66290	66146	66124	66254	65961	65947	65921	65962	66227	67054	66985	66402	65862	65515	65070	62631
2016	11	13	60943	60247	59929	60056	60706	61807	65332	65848	65987	65992	66217	66342	66233	66252	66186	66249	66367	67171	66839	66355	65843	65516	65295	63592
2016	11	14	61633	61061	60313	60345	61089	62335	65331	65846	65917	65835	65802	65878	65855	65849	65892	66063	66391	67477	67569	66970	66224	65812	65520	64635
2016	11	15	62871	61734	61558	61343	61758	63019	65556	65989	66356	66490	66601	66957	66632	66389	66342	66369	66358	67118	66926	66369	65785	65492	64746	62180
2016	11	16	60060	58989	58320	58263	58825	58789	59244	60588	62881	63959	64460	64962	64539	63706	62845	62743	63657	65363	65483	64721	62562	61272	60941	58673
2016	11	17	56234	54000	53778	54665	55528	55752	54977	55928	57183	58201	58974	59765	59816	59480	59005	59067	60533	63219	64105	63595	62246	61111	60598	58991
2016	11	18	57536	57402	56952	57706	59082	60653	64878	65696	65876	65849	65925	66103	66093	66143	65938	65942	66138	66644	66500	66222	65675	65555	64833	62600
2016	11	19	60648	60155	60058	60418	61320	62871	65484	65902	66241	66360	66493	66701	66507	66498	66429	66439	66598	67545	67093	66454	65894	65645	65373	63198
2016	11	20	61345	61141	60921	61107	61732	63095	65479	65925	66278	66343	66391	66687	66603	66506	66371	66322	66392	67047	66765	66357	65838	65521	65294	63098
2016	11	21	61326	60442	60153	60574	61265	63078	65555	65986	66333	66319	66492	66670	66536	66485	66378	66348	66446	67234	66968	66411	65856	65614	65479	63597
2016	11	22	61694	60712	60317	60614	61511	63049	65505	65946	66283	66326	66391	66472	66355	66166	65956	65923	66147	66698	66500	66042	65644	65490	64910	62808
2016	11	23	60717	59961	59478	59453	59991	59860	59890	61239	63099	64289	64800	64964	64639	63925	63189	63441	64540	65536	65560	65221	63608	62357	62048	59929
2016	11	24	57653	56229	55533	56169	56297	55703	54838	55807	57860	59260	60441	62179	61956	60876	60211	60116	61437	63924	64432	63877	62624	61946	61838	59835
2016	11	25	58686	58128	58063	58553	59684	61324	65299	65951	66391	66493	66927	67458	67398	67391	67077	66999	67135	67818	67281	66565	65952	65658	65528	64301
2016	11	26	62468	61781	62095	62273	62975	63966	65614	66426	66909	67023	67340	68066	67963	67820	67611	67416	67652	68793	68333	67145	66279	65878	65641	65074
2016	11	27	63439	62504	62010	62248	62533	63883	65623	66378	66818	66956	67392	67833	67590	67314	66958	66815	67145	68397	67963	67087	66278	65845	65613	64806
2016	11	28	62987	62190	61903	61907	62413	63556	65517	66311	66530	66492	66700	66982	66954	66869	66765	66819	67293	68291	67854	67045	66260	65846	65608	64880
2016	11	29	63416	62557	62195	62336	63007	64138	65584	66299	66479	66499	66631	66793	66687	66412	66354	66274	66501	67316	66908	66345	65885	65636	65550	64696
2016	11	30	63020	61815	61121	61255	61301	60942	60577	62312	64029	65128	65388	65443	65262	64832	64524	64630	65365	65625	65647	65565	64705	63852	63903	62377
2016	12	1	60851	59689	59071	59068	59159	58501	57436	58291	59584	60982	62360	63596	63505	62635	62108	61889	63314	65175	65480	65260	64698	64300	64435	63026
2016	12	2	62076	61311	61251	61228	61858	63422	65606	66451	67147	67583	68247	68829	68836	68663	68153	67864	68430	69693	68989	68126	66615	66102	65847	65508
2016	12	3	65150	64635	64010	63739	63922	64616	65661	66497	66870	66960	67239	67706	67453	67362	67046	66988	67741	69215	68853	67856	66600	66109	65840	65506
2016	12	4	64739	64310	63882	63857	64250	64991	65739	66726	67195	67217	67372	67868	67976	68058	67680	67733	68491	69695	69104	68087	66950	66365	65990	65697
2016	12	5	65547	65382	64870	64286	64328	64875	65618	66354	66496	66501	66794	67017	66957	66866	66541	66498	66823	67744	67393	66842	66314	65900	65742	65508
2016	12	6	65042	64833	64288	64086	64008	64752	65616	66288	66470	66512	66724	66868	66724	66394	66226	66111	66388	66966	66768	66364	65841	65652	65624	65354
2016	12	7	64542	63591	62647	62304	62273	61867	61511	62989	64449	65343	65558	65522	65565	65285	64891	64808	65496	65676	65618	65520	64917	64451	64102	62974
2016	12	8	61422	60359	59954	59567	59579	59523	58736	59349	60684	62076	63167	64544	64701	64032	63131	62947	64009	65037	65162	64870	63972	63458	63752	62103
2016	12	9	60599	59877	59875	59779	60402	61911	65211	65839	66130	66230	66352	66510	66491	66427	66356	66275	66369	66898	66654	66363	65885	65665	65585	64871
2016	12	10	63609	62724	62416	62229	62647	63596	65519	65998	66306	66367	66395	66503	66500	66436	66365	66325	66619	67116	66795	66376	65931	65673	65533	64737
2016	12	11	63188	62610	62075	61957	62395	62986	65496	65988	66312	66358	66476	66730	66586	66495	66411	66425	66711	67321	67011	66496	65953	65702	65588	64886
2016	12	12	63705	62764	62444	62541	62981	63754	65535	65960	66307	66324	66504	66761	66702	66608	66497	66536	66928	67876	67573	66746	66110	65845	65637	65148
2016	12	13	64193	63656	62949	63056	63376	64186	65531	66039	66353	66340	66413	66473	66395	66258	65958	65949	66339	66730	66430	66103	65665	65529	65564	64700
2016	12	14	62990	62686	62089	61733	61884	61709	61910	63102	64612	65488	65591	65650	65651	65513	65519	65496	65521	65683	65626	65498	64934	64285	64205	62664
2016	12	15	60952	59944	59266	58989	58738	58462	56900	57560	58678	59925	61432	63102	63418	62244	61649	61601	62986	64506	64829	64329	63491	63159	63198	61843
2016	12	16	60909	60348	60009	59903	60513	61856	65091	65841	66139	66116	66223	66356	66316	66273	66138	66131	66424	67060	66955	66473	65946	65670	65617	65096
2016	12	17	64293	63167	63040	62875	63190	64034	65528	66044	66314	66314	66449	66677	66617	66645	66495	66541	67049	68065	67746	67092	66388	65990	65840	65590
2016	12	18	65409	65021	64556	64211	64251	64810	65620	66236	66429	66402	66569	66802	66633	66498	66390	66373	66535	67338	66971	66494	66010	65803	65661	65493
2016	12	19	64751	64139	63756	63452	63504	64250	65532	66104	66383	66451	66750	67118	67219	67194	67052	67062	67575	68081	67615	66746	66137	65852	65672	65487
2016	12	20	64543	63611	62725	62509	62694	63593	65331	65870	66033	66126	66317	66397	66346	66040	65879	65872	66013	66417	66280	65922	65620	65562	65500	64755
2016	12	21	63593	62581	61525	60940	60940	60594	59886	61241	62872	64289	64964	65300	65213	64773	64181	64213	65172	65616	65527	65493	64556	63876	64214	63213
2016	12	22	61368	59948	59481	58832	58342	57568	56054	56977	58189	59816	61226	62946	62975	61906	61060	61056	62239	64252	64544	64177	63187	62770	62993	61491
2016	12	23	60155	59824	59586	59573	60599	62242	65149	65806	65954	65954	66022	66213	66168	66083	65931	65854	65914	66325	66233	65951	65699	65512	65494	64306
2016	12	24	62993	61982	61419	61099	61196	62075	64734	65660	65855	65873	65950	66067	66059	65956	65848	65860	65948	66362	66295	65949	65630	65567	65317	63444
