Year	Month	Day	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
2016	11	6	15270	15016	14898	14854	14991	15512	16477	17458	17675	17706	17823	17884	17856	17762	17751	17847	18078	18392	18179	17846	17368	16834	16237	15710
2016	11	7	15307	15185	15095	15130	15245	15738	16687	17549	17831	17885	17868	17793	17655	17596	17536	17706	18108	18525	18348	18032	17595	17086	16450	15973
2016	11	8	15633	15473	15451	15446	15561	15983	16932	17822	18072	18190	18153	18085	17907	17707	17527	17603	18096	18483	18233	17838	17289	16762	16360	15994
2016	11	9	15675	15503	15384	15362	15421	15558	15865	16097	16351	16615	16706	16704	16594	16453	16426	16587	17375	17869	17777	17532	17129	16750	16457	16207
2016	11	10	15982	15841	15734	15705	15744	15876	16117	16239	16419	16678	16747	16728	16649	16529	16516	16813	17610	18115	18332	18200	17847	17459	17001	16568
2016	11	11	16458	16386	16415	16477	16713	17368	18694	19795	19942	19804	19642	19317	19050	18969	18944	19203	19737	20120	19840	19535	19034	18457	17793	17119
2016	11	12	16708	16524	16467	16501	16612	17133	18344	19428	19595	19638	19753	19769	19735	19721	19798	19945	20215	20305	19968	19648	19142	18484	17778	17083
2016	11	13	16625	16432	16348	16367	16499	16994	18210	19348	19492	19461	19540	19519	19424	19385	19400	19569	19929	20097	19810	19444	19024	18356	17655	16965
2016	11	14	16498	16366	16339	16392	16478	16969	18179	19173	19233	19130	19105	19012	18921	18890	18873	19124	19500	19624	19405	19058	18687	18191	17476	16876
2016	11	15	16463	16307	16239	16229	16290	16702	17922	18908	18976	19003	19047	18986	18866	18674	18524	18515	18773	18881	18571	18116	17680	17138	16654	16185
2016	11	16	15850	15658	15512	15446	15472	15612	15931	16244	16547	16962	17213	17286	17266	17205	17161	17369	17908	18116	17908	17484	17044	16680	16305	16032
2016	11	17	15720	15533	15390	15387	15382	15477	15727	15950	16154	16419	16749	16921	16958	16994	17002	17277	17738	17855	17750	17635	17287	16858	16392	15999
2016	11	18	15717	15604	15585	15611	15756	16200	17416	18534	18772	18877	18968	18949	18873	18810	18956	19088	19551	19669	19386	19135	18678	18044	17373	16737
2016	11	19	16393	16306	16282	16307	16475	17000	18291	19527	19631	19577	19472	19319	19112	19028	19071	19387	19877	20112	19923	19652	19129	18639	18042	17408
2016	11	20	17015	16854	16785	16800	17030	17526	18635	19721	19881	19831	19867	19767	19654	19615	19564	19782	20107	20237	19937	19562	19142	18607	17908	17261
2016	11	21	16739	16567	16523	16568	16667	17221	18411	19511	19650	19597	19637	19674	19593	19578	19622	19859	20107	20196	19881	19548	19067	18588	17967	17297
2016	11	22	16846	16614	16607	16615	16800	17381	18583	19782	19948	19940	19974	19908	19793	19637	19527	19672	19948	20020	19714	19246	18663	18133	17706	17233
2016	11	23	16822	16635	16513	16449	16493	16567	16893	17367	17674	18042	18338	18406	18386	18254	18263	18482	18843	18879	18563	18235	17783	17333	16912	16533
2016	11	24	16248	16087	15986	15926	15925	16039	16249	16514	16788	17279	17696	17923	18035	18103	18108	18374	18698	18790	18706	18562	18243	17822	17287	16714
2016	11	25	16357	16280	16274	16310	16489	17105	18384	19590	19698	19697	19777	19795	19696	19673	19765	20045	20255	20283	19997	19663	19229	18714	18012	17288
2016	11	26	16873	16679	16603	16612	16800	17288	18452	19612	19737	19753	19908	19993	19951	19966	20082	20418	20606	20606	20419	20004	19654	19143	18508	17891
2016	11	27	17449	17248	17160	17148	17304	17861	19053	20232	20368	20372	20447	20446	20348	20315	20405	20621	20844	20880	20598	20282	19792	19281	18596	17917
2016	11	28	17484	17297	17246	17313	17502	18007	19196	20418	20467	20481	20575	20547	20496	20508	20552	20809	21061	21076	20830	20669	20269	19642	18966	18313
2016	11	29	17856	17734	17697	17761	17908	18415	19670	20876	20993	20936	20978	20816	20632	20504	20492	20619	20873	20935	20629	20314	19798	19338	18937	18424
2016	11	30	18050	17893	17820	17772	17787	17933	18277	18706	19066	19503	19650	19643	19564	19519	19564	19908	20448	20471	20235	19892	19475	19066	18655	18290
2016	12	1	17983	17739	17601	17548	17561	17670	17917	18268	18526	18868	19177	19342	19385	19384	19425	19738	20113	20207	20069	19908	19653	19262	18742	18280
2016	12	2	18079	17983	17928	17986	18280	18887	20156	21375	21612	21619	21660	21515	21367	21269	21333	21841	22252	22358	22017	21619	21231	20662	20045	19324
2016	12	3	18943	18781	18745	18799	19000	19637	20874	22135	22178	22101	22072	21902	21611	21497	21485	22037	22361	22439	22083	21840	21462	20994	20369	19686
2016	12	4	19236	19121	19062	19062	19319	19859	21075	22390	22507	22484	22330	21957	21760	21651	21738	22263	22641	22665	22428	22086	21695	21133	20445	19737
2016	12	5	19257	19063	19017	19080	19324	19789	21046	22383	22533	22436	22498	22386	22317	22081	22152	22631	22764	22623	22201	21769	21300	20680	19897	19138
2016	12	6	18691	18481	18423	18415	18552	19039	20351	21462	21626	21590	21557	21485	21286	21061	20976	21219	21489	21485	21084	20720	20187	19675	19197	18711
2016	12	7	18297	18088	18006	18002	18042	18190	18542	18981	19390	19766	19918	19894	19849	19751	19763	20157	20533	20531	20297	19940	19502	19002	18565	18191
2016	12	8	17860	17632	17491	17445	17448	17567	17816	18104	18381	18694	19005	19198	19243	19242	19254	19577	19793	19765	19679	19504	19202	18715	18172	17659
2016	12	9	17307	17158	17161	17155	17317	17859	19109	20417	20607	20560	20533	20544	20486	20425	20468	20770	21022	21013	20731	20487	20019	19462	18713	18054
2016	12	10	17655	17475	17511	17511	17692	18281	19475	20658	20780	20625	20730	20667	20553	20500	20639	20987	21222	21258	20998	20713	20399	19803	19143	18424
2016	12	11	18053	17998	18008	18054	18196	18710	19934	21062	21230	21125	21076	20884	20730	20735	20839	21240	21385	21362	21058	20701	20418	19844	19108	18412
2016	12	12	17982	17820	17714	17713	17847	18353	19609	20815	21045	20895	20982	20958	20854	20805	20853	21222	21479	21539	21193	20873	20508	19976	19331	18614
2016	12	13	18196	18033	17991	18079	18368	18917	20191	21415	21688	21663	21557	21335	21109	20960	20930	21135	21455	21331	20947	20503	20029	19462	18953	18440
2016	12	14	17934	17660	17493	17379	17432	17526	17790	18154	18491	18810	19021	19099	19099	19004	19089	19505	19842	19867	19636	19325	18988	18611	18291	17959
2016	12	15	17657	17463	17419	17494	17574	17746	18076	18468	18828	19234	19564	19598	19579	19526	19654	20235	20710	20857	20872	20736	20498	20087	19512	18977
2016	12	16	18678	18524	18464	18476	18729	19253	20504	21651	21729	21627	21624	21528	21369	21306	21378	21768	21904	21850	21479	21126	20849	20425	19734	19028
2016	12	17	18564	18381	18308	18356	18514	19098	20290	21336	21579	21460	21455	21334	21170	21155	21222	21685	21973	21961	21567	21328	20955	20469	19802	19249
2016	12	18	18839	18689	18661	18689	18845	19352	20532	21716	21997	21897	21860	21663	21468	21334	21504	22028	22267	22280	21903	21537	21076	20565	19898	19157
2016	12	19	18711	18467	18346	18336	18457	18880	19915	20936	21075	20895	20931	20848	20714	20680	20663	20939	21037	20966	20771	20500	20092	19529	18853	18200
2016	12	20	17793	17636	17593	17736	17893	18434	19593	20779	21058	20978	21022	20876	20668	20523	20500	20674	20750	20746	20465	19997	19533	19006	18523	18007
2016	12	21	17633	17436	17282	17240	17284	17496	17839	18319	18842	19203	19533	19578	19520	19504	19561	19838	20225	20254	19954	19714	19348	18985	18607	18283
2016	12	22	17961	17796	17660	17698	17750	17887	18173	18525	18936	19257	19561	19748	19785	19818	19953	20327	20628	20674	20552	20441	20126	19643	19087	18582
2016	12	23	18088	17983	17915	17946	18141	18691	19794	20918	21279	21270	21291	21216	21154	21131	21212	21632	21865	21781	21566	21369	21019	20519	19908	19262
2016	12	24	18906	18747	18701	18760	18951	19527	20638	21887	22358	22363	22440	22313	22090	22040	22095	22605	22888	22934	22624	22340	21830	21259	20669	20082
2016	12	25	19534	19392	19304	19356	19535	20025	21012	22126	22712	22679	22671	22484	22316	22185	22223	22712	23015	22935	22614	22186	21697	21135	20643	20007
2016	12	26	19563	19263	19136	19146	19291	19698	20503	21231	21878	22045	22153	21932	21601	21377	21295	21578	21921	21902	21522	21144	20778	20441	19959	19476
2016	12	27	19000	18711	18632	18595	18690	18871	19308	19745	20255	20607	20830	20873	20743	20487	20316	20442	20490	20267	19972	19832	19676	19555	19362	19097
2016	12	28	18792	18543	18434	18406	18444	18541	18741	18940	19106	19277	19504	19599	19599	19463	19468	19764	20142	20133	19983	19755	19539	19225	18909	18531
2016	12	29	18195	18002	17903	17871	17877	17967	18190	18451	18732	18967	19206	19264	19250	19204	19253	19589	19888	19876	19750	19596	19391	19046	18620	18210
2016	12	30	18154	18015	17945	17946	18107	18480	19267	20170	20632	20804	20898	20854	20726	20660	20697	21045	21390	21456	21207	20962	20598	20194	19612	19064
2016	12	31	18696	18509	18416	18412	18542	18943	19737	20552	20988	21113	21312	21259	21133	21098	21112	21404	21578	21586	21267	20998	20632	20152	19633	19047
2017	1	1	19551	19288	19168	19138	19213	19368	19791	20272	20503	20751	21038	21228	21243	21165	21189	21511	22069	22036	21774	21474	21129	20692	20170	19647
2017	1	2	19243	19087	19051	19073	19235	19708	20651	21663	22117	22048	22212	22183	22086	21999	21922	22196	22630	22621	22277	21975	21549	21035	20563	19915
2017	1	3	18011	17856	17675	17567	17493	17591	17837	18075	18194	18277	18557	18783	18907	18934	19074	19522	19950	20000	19805	19547	19193	18784	18420	17996
2017	1	4	17641	17426	17356	17413	17451	17596	17927	18289	18626	19003	19368	19551	19480	19418	19476	19890	20501	20583	20509	20261	19890	19479	19175	18714
2017	1	5	18397	18194	18104	18108	18174	18333	18583	18892	19099	19364	19687	19803	19744	19676	19682	20111	20626	20694	20555	20311	19883	19445	18832	18291
2017	1	6	18055	17862	17811	17816	17929	18386	19318	20345	20744	20788	20895	20864	20872	20820	20757	20980	21280	21314	21083	20846	20585	20132	19566	18907
2017	1	7	18543	18397	18389	18494	18715	19134	20191	21095	21574	21634	21950	21974	21900	21813	21798	22189	22604	22525	22172	21672	21284	20858	20514	19937
2017	1	8	19551	19288	19169	19137	19213	19367	19791	20273	20504	20749	21039	21228	21242	21166	21188	21510	22070	22037	21774	21473	21130	20693	20170	19646
2017	1	9	19244	19086	19052	19072	19234	19708	20651	21664	22118	22049	22211	22184	22087	21998	21923	22196	22631	22622	22276	21973	21550	21035	20560	19916
2017	1	10	19529	19302	19286	19419	19551	19972	20954	21836	22308	22321	22433	22282	22048	21815	21793	22043	22638	22850	22526	21975	21441	21039	20654	20217
2017	1	11	19802	19599	19512	19507	19551	19683	19969	20404	20690	21056	21262	21198	20940	20726	20655	20946	21573	21681	21540	21203	20770	20348	19909	19550
2017	1	12	19161	18924	18797	18731	18674	18745	18972	19210	19530	19789	20072	20226	20230	20081	20074	20451	20974	21140	21068	20826	20502	19997	19476	18908
2017	1	13	18345	18234	18252	18261	18445	18972	20239	21430	21735	21574	21602	21502	21369	21264	21258	21480	21879	22108	21838	21480	21077	20590	19928	19216
2017	1	14	18813	18550	18505	18541	18732	19181	20496	21705	21811	21629	21675	21576	21425	21337	21314	21573	21892	22022	21749	21337	20864	20462	19754	19031
2017	1	15	18595	18428	18389	18451	18627	19098	20468	21741	22036	21775	21736	21636	21545	21343	21276	21628	22054	22235	21883	21435	20972	20494	19727	19032
2017	1	16	18581	18367	18269	18313	18437	18935	20143	21365	21573	21430	21429	21291	21116	20986	20911	21101	21391	21518	21236	20972	20525	19940	19237	18514
2017	1	17	18063	17885	17810	17835	17987	18500	19726	20963	21219	21149	21139	21055	20905	20705	20562	20552	20759	20866	20617	20143	19544	18966	18489	18002
2017	1	18	17639	17393	17248	17212	17239	17358	17672	18002	18370	18744	19031	19141	19088	18989	18979	19159	19645	19789	19609	19237	18848	18461	18079	17723
2017	1	19	17342	17144	16981	16944	16958	17035	17257	17597	17892	18236	18582	18854	18943	18942	19011	19243	19687	19803	19730	19552	19187	18630	18117	17589
2017	1	20	17210	17067	16993	17083	17238	17757	19025	20379	20606	20533	20603	20578	20526	20484	20423	20587	20804	20941	20717	20457	19869	19316	18713	17928
2017	1	21	17452	17233	17132	17145	17310	17849	19072	20447	20587	20494	20546	20549	20498	20431	20422	20502	20763	20907	20692	20346	19802	19218	18550	17835
2017	1	22	17387	17211	17163	17152	17332	17916	19169	20529	20757	20668	20691	20713	20574	20504	20520	20651	20865	21067	20791	20522	19986	19416	18685	18017
2017	1	23	17574	17304	17226	17249	17419	17908	19247	20628	20788	20670	20717	20692	20534	20500	20443	20562	20839	21037	20846	20564	20056	19539	18804	18065
2017	1	24	17644	17448	17407	17427	17543	18016	19279	20568	20756	20683	20747	20689	20507	20274	20088	20070	20445	20693	20437	19906	19364	18824	18367	17848
2017	1	25	17432	17201	17100	17094	17167	17354	17753	18193	18532	18983	19216	19154	18972	18822	18777	18997	19580	20027	19849	19478	19033	18593	18214	17880
2017	1	26	17506	17316	17235	17212	17256	17430	17723	18078	18372	18715	19017	19093	19033	18997	18963	19156	19846	20401	20401	20226	19821	19302	18867	18340
2017	1	27	18011	17955	17980	18037	18188	18754	20131	21317	21472	21352	21279	21157	20975	20826	20757	20874	21157	21597	21512	21200	20824	20413	19740	19038
2017	1	28	18614	18481	18503	18530	18702	19218	20551	21766	21789	21651	21578	21387	21221	21146	21088	21150	21441	21745	21480	21178	20710	20054	19304	18572
2017	1	29	18079	17926	17856	17883	18063	18640	19933	21139	21184	21035	21074	21077	20989	20956	20894	20971	21118	21281	20972	20579	20031	19473	18712	18035
2017	1	30	17581	17380	17293	17272	17425	17919	19197	20523	20574	20587	20582	20521	20373	20306	20302	20449	20712	21078	20943	20731	20323	19802	19206	18570
2017	1	31	18204	18128	18181	18271	18411	18964	20219	21279	21442	21519	21570	21360	21193	20972	20815	20843	21217	21717	21524	21156	20707	20258	19770	19318
2017	2	1	18998	18865	18796	18817	18880	19105	19537	19994	20350	20771	20971	20866	20693	20498	20402	20493	21034	21661	21573	21194	20827	20422	19985	19610
2017	2	2	19247	19074	19011	18963	18998	19091	19375	19726	19960	20379	20544	20656	20547	20387	20325	20477	20969	21452	21378	21168	20768	20243	19625	19026
2017	2	3	18675	18428	18396	18395	18544	19088	20354	21391	21477	21466	21565	21440	21263	21165	21122	21188	21360	21835	21586	21292	20820	20278	19551	18853
2017	2	4	18417	18292	18215	18286	18453	18902	20054	21161	21192	21117	21048	20970	20830	20748	20748	20811	20973	21365	21162	20843	20389	19837	19115	18385
2017	2	5	17944	17771	17694	17726	17899	18345	19552	20733	20771	20794	20822	20792	20682	20623	20573	20636	20726	21053	20828	20496	20005	19496	18795	18096
2017	2	6	17704	17485	17423	17433	17607	18052	19278	20496	20535	20495	20496	20382	20292	20241	20185	20093	20333	20827	20716	20465	20062	19521	18824	18204
2017	2	7	17812	17643	17584	17642	17845	18365	19614	20819	20950	20943	20821	20574	20214	19824	19621	19568	19752	20304	20108	19644	19144	18640	18187	17670
2017	2	8	17262	17066	16959	16919	16960	17084	17448	17879	18154	18532	18832	18794	18708	18571	18523	18580	19025	19651	19582	19238	18825	18406	18012	17682
2017	2	9	17318	17106	17013	16973	17025	17199	17517	17833	17980	18417	18654	18765	18715	18577	18580	18619	19122	19908	20014	19828	19564	19078	18485	18012
2017	2	10	17678	17592	17605	17697	17900	18526	19868	21076	21171	21114	21030	20887	20682	20532	20519	20523	20641	21191	21081	20745	20372	19808	19032	18364
2017	2	11	17934	17807	17736	17784	17894	18394	19724	20791	20827	20830	20832	20749	20651	20503	20466	20520	20615	21121	20958	20719	20271	19650	18925	18229
2017	2	12	17795	17606	17540	17626	17837	18420	19708	20865	20986	21060	20974	20826	20632	20563	20526	20616	20744	21328	21315	21039	20664	20116	19429	18748
2017	2	13	18386	18237	18193	18321	18478	19038	20407	21365	21423	21361	21210	20972	20722	20503	20480	20513	20631	21221	21222	21047	20731	20257	19508	18794
2017	2	14	18463	18267	18196	18193	18364	18888	20174	21157	21317	21318	21240	21040	20803	20551	20326	20205	20281	20823	20763	20399	19862	19316	18832	18381
2017	2	15	18012	17855	17754	17791	17824	17992	18333	18628	19042	19476	19611	19564	19363	19144	19006	19034	19316	20054	20167	19803	19375	18923	18543	18164
2017	2	16	17822	17642	17521	17544	17577	17675	17892	18051	18305	18634	18789	18749	18593	18428	18414	18490	18799	19610	19808	19630	19308	18899	18341	17914
2017	2	17	17637	17578	17581	17700	17884	18435	19707	20718	20863	20825	20840	20738	20580	20502	20451	20520	20496	20950	20944	20628	20347	19802	19026	18333
2017	2	18	17893	17735	17684	17782	17955	18463	19854	20819	20909	20820	20748	20616	20478	20308	20231	20302	20299	20804	20796	20521	20069	19552	18816	18137
2017	2	19	17715	17469	17441	17437	17638	18137	19501	20480	20669	20617	20591	20550	20497	20342	20268	20322	20292	20825	20827	20591	20168	19614	19017	18321
2017	2	20	17899	17732	17700	17755	17899	18416	19726	20602	20805	20778	20820	20812	20731	20664	20704	20742	20786	21239	21226	20874	20516	19949	19240	18538
2017	2	21	18051	17855	17800	17884	18049	18576	19809	20772	20949	20985	21018	20944	20791	20648	20519	20452	20381	20832	20829	20550	20018	19522	19032	18559
2017	2	22	18178	17949	17899	17855	17929	18063	18427	18630	19037	19511	19732	19825	19817	19802	19740	19811	20068	20673	20749	20526	20055	19650	19242	18964
2017	2	23	18653	18425	18344	18325	18389	18558	18810	18926	19253	19571	19739	19822	19770	19740	19754	19833	20016	20757	21147	21041	20778	20421	19896	19512
2017	2	24	19146	19116	19135	19283	19446	19890	20975	21704	21973	21949	21846	21585	21298	21154	21041	21039	20984	21424	21553	21369	20970	20502	19780	19087
2017	2	25	18731	18550	18478	18478	18631	19154	20284	20993	21193	21219	21189	21030	20787	20613	20547	20542	20549	21151	21478	21234	20899	20427	19792	19135
2017	2	26	18716	18571	18551	18622	18866	19406	20643	21255	21467	21334	21162	20841	20587	20306	20110	20058	20100	20718	21022	20833	20582	20060	19550	18934
2017	2	27	18484	18387	18381	18349	18493	19017	20174	20821	20875	20786	20692	20520	20346	20242	20181	20175	20123	20526	20561	20307	19810	19281	18578	17920
2017	2	28	17444	17249	17140	17147	17253	17748	18799	19543	19754	19789	19788	19650	19501	19253	19031	18915	18874	19302	19476	19087	18593	18133	17675	17168
2017	3	1	16743	16533	16417	16351	16397	16504	16792	17015	17446	17927	18137	18137	18029	18040	17995	18036	18194	18682	18890	18578	18147	17736	17317	16910
2017	3	2	16556	16352	16264	16235	16251	16314	16544	16624	17058	17448	17672	17691	17671	17583	17558	17578	17804	18361	18814	18640	18289	17956	17469	16989
2017	3	3	16579	16466	16423	16464	16631	17216	18413	19316	19687	19768	19889	19879	19803	19753	19697	19719	19621	19970	20194	20000	19681	19085	18427	17835
2017	3	4	17422	17264	17258	17328	17498	18103	19356	20275	20425	20291	20058	19908	19767	19651	19538	19507	19385	19791	20305	20082	19713	19221	18505	17900
2017	3	5	17553	17477	17436	17554	17743	18338	19492	20386	20527	20300	20089	19823	19612	19553	19427	19408	19296	19791	20321	20143	19808	19257	18732	18072
2017	3	6	17753	17650	17654	17741	17988	18571	19803	20649	20750	20551	20472	20261	20069	19896	19793	19793	19731	20134	20626	20495	20125	19695	19029	18479
2017	3	7	18087	18050	18084	18193	18463	19087	20303	21121	21192	20820	20575	20253	19808	19431	19101	18917	18939	19464	20061	19889	19584	19193	18826	18442
2017	3	8	18203	18090	18080	18117	18285	18542	18770	19016	19215	19242	19031	18634	18344	18019	17854	17760	17920	18448	19161	19146	18830	18530	18228	17992
2017	3	9	17791	17696	17689	17723	17825	18027	18104	18268	18466	18576	18526	18349	18075	17881	17689	17691	17933	18390	19136	19185	18936	18554	18005	17517
2017	3	10	17142	17037	16992	17092	17323	17915	19088	20014	20202	19960	19759	19519	19145	18942	18719	18716	18639	19021	19651	19614	19214	18633	17998	17324
2017	3	11	16973	16836	16833	16911	17219	17800	18814	19716	19822	19660	19475	19234	19017	18798	18716	18681	18612	18998	19551	19585	19216	18716	18050	17462
2017	3	12	17052	16869	16848	16914	17093	17680	18770	19690	19890	19726	19614	19478	19287	19102	18972	18925	18794	19060	19560	19522	19130	18535	17884	17243
2017	3	13	16824	16694	16568	16663	16810	17246	18286	19194	19544	19428	19367	19197	19023	18836	18736	18684	18559	18866	19350	19299	18906	18436	17694	17031
2017	3	14	16562	16386	16374	16354	16567	17078	18133	19042	19267	19164	19161	18994	18747	18463	18219	18029	18003	18286	18815	18764	18351	17933	17525	17083
2017	3	15	16734	16546	16519	16507	16566	16759	16920	17223	17490	17644	17581	17427	17242	17046	16894	16914	17084	17523	18061	18073	17691	17341	17085	16783
2017	3	16	16568	16445	16415	16447	16464	16612	16633	16831	17102	17270	17297	17273	17139	17003	16956	16935	17091	17478	18201	18500	18313	17932	17437	17036
2017	3	17	16921	16916	16941	17080	17350	17932	18935	19809	19809	19477	19317	19168	18997	18782	18612	18580	18532	18826	19508	19659	19335	18910	18306	17771
2017	3	18	17413	17316	17375	17485	17685	18228	19234	20071	19930	19553	19253	19080	18887	18744	18611	18675	18628	18959	19511	19727	19387	18946	18230	17592
2017	3	19	17223	17041	16953	17017	17183	17645	18551	19522	19605	19418	19309	19143	18934	18765	18672	18654	18542	18820	19244	19279	18963	18420	17738	17049
2017	3	20	16644	16514	16441	16448	16569	17143	18098	19042	19241	19235	19241	19137	18966	18865	18783	18722	18580	18765	18944	18890	18485	17956	17255	16559
2017	3	21	16202	16083	16027	16048	16195	16619	17597	18601	18871	18891	18933	18814	18649	18466	18312	18110	18004	18176	18383	18315	17774	17272	16784	16322
2017	3	22	16048	15852	15746	15689	15722	15841	15866	16178	16506	16847	16899	16814	16707	16549	16400	16384	16464	16797	17348	17441	17003	16582	16268	16030
2017	3	23	15735	15600	15498	15534	15598	15644	15663	15937	16265	16615	16878	17003	17008	16898	16874	16883	17079	17452	18039	18334	18073	17681	17215	16806
2017	3	24	16109	16415	16414	16505	16734	17243	18266	19190	19303	19135	19038	18824	18627	18480	18404	18354	18255	18404	18751	18880	18524	17941	17290	16579
2017	3	25	16256	16123	16088	16091	16210	16568	17606	18535	18799	18733	18709	18654	18559	18456	18388	18364	18193	18313	18591	18795	18476	18022	17232	16604
2017	3	26	16254	16190	16183	16209	16364	16833	17854	18824	18845	18752	18715	18576	18375	18217	18062	18017	17917	18104	18448	18570	18296	17847	17184	16483
2017	3	27	16190	16093	16058	16104	16191	16569	17565	18479	18731	18582	18479	18297	18137	18052	17987	17980	17853	17927	18248	18552	18198	17703	17063	16417
2017	3	28	16124	15980	15914	15959	16073	16338	17260	18203	18401	18274	18213	18009	17759	17516	17272	17108	16973	17239	17469	17601	17142	16663	16268	15886
2017	3	29	15526	15273	15235	15268	15330	15394	15569	15927	16338	16751	17013	17014	17017	16922	16809	16855	16916	17158	17510	17532	17014	16497	16250	16007
2017	3	30	15721	15520	15520	15499	15379	15483	15638	15715	16080	16415	16685	16871	16896	16834	16813	16766	16816	16946	17130	17452	17611	17177	16602	16166
2017	3	31	15802	15724	15709	15736	15906	16235	17302	18333	18710	18710	18715	18616	18451	18368	18250	18193	18030	18054	18004	18181	18361	17879	17301	16579
2017	4	1	16206	16078	16031	16050	16183	16574	17625	18478	18696	18557	18448	18266	18035	17874	17718	17616	17366	17390	17444	17754	17982	17675	17025	16326
2017	4	2	16025	15860	15792	15842	15946	16290	17347	18360	18674	18578	18630	18574	18493	18379	18270	18201	17998	17977	17906	18047	18145	17721	17059	16376
2017	4	3	16030	15842	15783	15777	15851	16202	17156	18064	18465	18478	18465	18317	18062	17836	17598	17419	17258	17239	17139	17258	17475	17127	16573	16114
2017	4	4	15715	15574	15485	15476	15509	15653	15831	16073	16332	16610	16714	16676	16528	16396	16301	16244	16232	16228	16183	16312	16633	16415	16152	15809
2017	4	5	15563	15391	15319	15380	15493	15624	15658	15808	16039	16191	16182	16085	15905	15748	15580	15477	15453	15499	15494	15652	16089	16017	15815	15569
2017	4	6	15343	15243	15160	15170	15262	15382	15361	15519	15748	15971	16069	16069	15996	15856	15727	15653	15702	15811	15905	16094	16399	16243	16010	15617
2017	4	7	15304	15181	15131	15157	15171	15374	15585	15874	16227	16597	16869	16994	16956	16903	16767	16717	16695	16706	16749	16870	17145	16797	16334	15975
2017	4	8	15667	15500	15450	15513	15670	16108	17059	17986	18304	18268	18250	18214	18030	17895	17739	17610	17455	17505	17418	17455	17655	17261	16606	16031
2017	4	9	15628	15432	15365	15425	15500	15934	16692	17659	17891	17929	17937	17809	17601	17444	17282	17179	16981	17001	16962	17034	17324	17000	16400	15880
2017	4	10	15574	15426	15389	15428	15543	15857	16513	17469	17717	17730	17673	17579	17451	17343	17224	17195	17147	17238	17229	17280	17440	17106	16406	15881
2017	4	11	15451	15242	15189	15240	15367	15828	16588	17566	17895	18003	18041	17942	17759	17507	17213	17009	16764	16793	16676	16574	16671	16465	16122	15671
2017	4	12	15306	15068	14998	14966	15030	15143	15246	15587	15960	16254	16374	16415	16396	16330	16272	16222	16234	16306	16314	16306	16488	16304	16026	15731
2017	4	13	15445	15263	15166	15160	15202	15253	15241	15393	15705	15952	15987	16026	15896	15771	15641	15544	15520	15597	15709	15938	16313	16314	15971	15528
2017	4	14	15244	14943	14978	15055	15244	15707	16638	17730	17929	17794	17646	17443	17210	16943	16695	16564	16301	16303	16237	16246	16659	16559	16070	15500
2017	4	15	15138	14968	14945	15007	15053	15486	16338	17382	17541	17441	17348	17174	16992	16739	16620	16560	16330	16331	16217	16263	16531	16543	16069	15440
2017	4	16	15049	14933	14912	14982	15148	15533	16486	17437	17656	17570	17443	17275	17058	16870	16646	16527	16347	16327	16231	16240	16538	16445	15961	15381
2017	4	17	14985	14834	14796	14824	14960	15316	16242	17189	17314	17154	17097	16929	16769	16624	16517	16365	16288	16311	16243	16245	16445	16327	15862	15217
2017	4	18	14747	14561	14477	14499	14630	14967	16031	17002	17271	17251	17272	17023	16736	16474	16287	16106	15941	15904	15778	15645	15806	15806	15499	15031
2017	4	19	14698	14467	14350	14298	14275	14206	14302	14768	15299	15705	15871	15863	15749	15612	15484	15345	15250	15237	15224	15198	15379	15325	14967	14543
2017	4	20	14218	14028	13880	13903	13898	13919	13927	14252	14602	15092	15267	15384	15396	15291	15152	14997	15084	15097	15240	15349	15710	15865	15416	14905
2017	4	21	14542	14484	14511	14619	14782	15135	16140	17009	17153	17009	16974	16814	16615	16579	16411	16327	16157	16190	16076	16083	16287	16387	15895	15229
2017	4	22	14867	14787	14718	14782	14995	15325	16208	17103	17107	16894	16833	16744	16655	16570	16473	16441	16361	16377	16351	16337	16464	16415	15891	15173
2017	4	23	14825	14584	14599	14612	14767	15138	16164	17201	17550	17509	17581	17471	17425	17331	17219	17207	16995	16956	16828	16759	16834	16861	16228	15587
2017	4	24	15165	15012	14960	15043	15187	15527	16383	17436	17669	17528	17559	17527	17374	17287	17155	17082	16910	16889	16717	16636	16743	16766	16200	15596
2017	4	25	15167	15007	14985	15007	15189	15488	16365	17273	17447	17303	17244	17040	16805	16536	16365	16245	16153	16210	16141	16049	16053	16050	15644	15189
2017	4	26	14838	14612	14524	14545	14594	14585	14748	15003	15388	15662	15676	15543	15399	15190	14986	14855	14866	14942	14892	14838	15011	15278	15053	14776
2017	4	27	14498	14371	14322	14359	14448	14328	14340	14361	14598	14855	14973	14991	14936	14838	14723	14648	14660	14782	14911	14996	15244	15446	14999	14498
2017	4	28	14158	14037	13983	14069	14259	14574	15719	16516	16675	16564	16512	16406	16327	16205	16128	16030	15852	15810	15668	15641	15731	15806	15139	14396
2017	4	29	13904	13637	13628	13609	13755	14077	15353	16375	16655	16654	16681	16568	16463	16367	16277	16222	16117	16086	16024	16003	16052	16088	15520	14748
2017	4	30	14303	14120	14099	14117	14224	14517	15672	16609	16833	16820	16869	16766	16653	16558	16495	16489	16339	16379	16328	16278	16266	16188	15627	14822
