Year	Month	Day	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
2014	6	22	52830	51324	51054	51919	52977	54784	63125	70505	73168	72522	73698	75662	75613	75026	73661	72358	70866	70347	69957	69269	66952	64929	63185	57822
2014	6	23	54228	52822	51699	51739	52646	54618	62900	70140	72715	72173	72890	75008	74328	73137	72142	71642	69962	70113	70555	69318	64661	61648	61839	58668
2014	6	24	54656	53155	51975	52029	53106	54785	62246	68489	70860	71841	73612	74835	74233	73337	72486	71825	70445	70508	70955	70494	68368	66175	64146	58512
2014	6	25	55051	52865	52627	52863	53815	55365	63412	70260	73730	74067	74711	75535	74473	73226	71835	70603	69746	69864	69095	67901	65016	62655	61473	57148
2014	6	26	53179	50964	50631	50603	50311	50119	51530	54820	59293	61910	62550	62870	61001	59052	57055	56148	56035	56643	57464	57271	54992	53644	53917	50524
2014	6	27	47094	44841	44567	44509	44091	43253	44333	46244	48996	51514	53102	54220	53779	51871	50755	50320	49709	50000	52865	54121	54211	54084	55725	51616
2014	6	28	49032	48823	49028	48866	49877	52014	60713	68586	73332	74376	75435	76687	75833	75251	74542	73827	72460	72034	72016	71553	69594	67041	65073	59631
2014	6	29	55251	53761	53096	53169	54190	55805	63469	71427	74742	75121	76485	77367	77186	76625	75646	74956	73988	74001	73799	73021	70254	67956	64998	59425
2014	6	30	55977	54708	53648	54023	55029	56406	64130	71820	74720	74974	75325	77671	76809	76717	75933	74938	73232	72688	72452	71894	68987	66879	65337	60087
2014	7	1	52848	50913	50620	51091	52023	53405	60629	67172	70191	70704	72140	73884	73402	72559	71740	70484	69002	68848	68715	68341	65685	63084	62026	57003
2014	7	2	53562	52342	52378	52404	53006	54785	61998	68198	71367	71571	72733	73413	72535	70748	69160	68353	67579	67463	67466	66712	64331	62471	61720	57591
2014	7	3	53619	51055	49719	49827	49690	48931	49778	53774	57793	59980	61061	61543	60068	58461	56355	56157	54758	55066	56239	55838	53082	52685	52738	49610
2014	7	4	47044	45636	45265	44560	44263	43345	43603	45596	48430	50413	52300	54258	53460	51735	50070	49106	48894	50638	52513	53006	52592	52642	53729	50389
2014	7	5	47861	47728	47085	47346	48334	50328	58505	66598	69773	70159	71595	73884	73709	73103	71471	70877	69286	68630	68540	67492	65091	63248	61330	56734
2014	7	6	52994	50544	50084	51138	52063	53663	60682	66977	70063	70994	72213	73748	72977	71765	69891	68585	67242	67474	67472	66581	64437	62355	61301	56681
2014	7	7	53501	51961	51405	51443	52426	53904	60757	67094	69615	69629	70702	72360	71449	70360	69020	67689	66752	66877	66986	65335	60456	58275	58118	55742
2014	7	8	52459	51354	50567	50636	51483	52715	60471	66943	69536	70183	71606	72730	71347	70182	69304	68425	67842	68065	68233	68134	65933	63815	62515	58121
2014	7	9	54892	53426	52126	52009	52935	54317	61504	67964	70599	71424	72948	74054	72953	71457	70046	68944	68456	68544	68195	67256	64527	62039	61032	56773
2014	7	10	53486	51233	49997	49110	49442	48842	51384	54187	56941	59618	61214	61499	59539	56926	55091	54314	54531	55566	57414	57565	55429	54413	54143	51418
2014	7	11	47742	46299	45842	45615	45554	44397	45211	46987	48848	50757	52556	54137	52651	50923	50107	49734	50041	51574	53867	54924	54806	54759	55723	53125
2014	7	12	49816	48760	49470	49287	50097	52130	60505	67208	71227	72631	74051	75541	74690	74033	72898	71139	70564	70431	69750	68799	66217	64626	62693	58170
2014	7	13	55113	54483	52619	52250	52772	54174	61457	67361	70400	71554	73377	74520	73295	72477	71273	70642	69476	68786	68159	67718	65464	63475	61921	57226
2014	7	14	54004	51953	51305	51729	52835	54435	61637	67673	70992	71891	73468	74821	74207	73375	71996	70959	68937	68663	69895	69568	67280	65583	63468	59161
2014	7	15	56147	54169	53180	53059	53722	55646	61942	68448	71034	72055	73716	75465	74123	72765	71098	70024	68830	67650	66612	66760	65066	62763	61494	56611
2014	7	16	52779	51382	50245	50923	52149	53627	59987	65416	67746	67513	68864	72397	70897	68997	67291	66429	66034	66493	66208	65636	62912	60622	59846	55399
2014	7	17	51645	49541	47846	48355	49497	49324	50146	52028	54853	57604	59953	61235	59932	57921	55826	54448	54742	55204	54919	54352	51740	50154	50290	47236
2014	7	18	44101	42572	41842	42411	42327	41243	41903	43701	45219	46461	48175	50263	49372	46872	45487	44587	44557	46478	48258	49318	49310	49575	50909	47580
2014	7	19	45029	43284	43450	44400	45678	47706	55444	62323	65793	66890	69355	71132	70105	68715	67434	66491	66268	66664	66174	65629	63182	61646	60207	55143
2014	7	20	51865	50549	50327	50238	51239	53051	59442	65088	68146	69264	70537	71742	70962	70094	68996	67695	66858	67580	67600	67186	64728	63078	61471	56419
2014	7	21	52628	51266	51147	50919	52094	53687	60207	66182	69062	69866	71436	72779	72006	71520	70448	70060	69440	69728	69606	68346	65082	63786	61623	56744
2014	7	22	53586	51936	52137	52352	53479	55225	61337	67342	70483	71370	72966	74301	73708	73051	72068	70887	69923	69681	68960	67557	64891	62957	60274	55343
2014	7	23	52215	50514	50568	50812	51802	53632	59824	66095	69934	71224	72156	73282	72094	70709	68857	67659	67084	66586	65645	64146	60911	58956	56608	52077
2014	7	24	48526	47046	46097	46102	46794	47579	49748	52744	56356	60153	62775	63832	62172	60061	57773	56554	56027	55957	56125	55092	52800	51621	51234	47895
2014	7	25	45981	44170	42762	43156	43334	42621	42809	43617	45856	47677	49906	51941	50412	48985	48291	47868	47775	48693	50229	50733	50225	50444	50725	47050
2014	7	26	44776	44271	44264	44706	45996	48410	55355	62891	66990	69028	70904	72793	72540	71295	70009	69000	67366	66966	66809	65123	61849	60153	57450	52436
2014	7	27	49176	47819	47657	47536	48590	50676	57082	63736	67263	69188	70915	72376	71332	70338	68878	67480	65756	65448	65314	64949	62666	61513	58932	53527
2014	7	28	49947	48833	48806	48905	50213	51959	58456	64970	69314	71218	73060	74953	74151	72926	71120	69049	67239	66664	66482	65463	62667	60439	57733	52705
2014	7	29	50094	48573	48608	48580	49556	51431	57649	63894	68446	70510	71658	72528	71211	70028	68649	67847	66628	66463	65812	65105	62720	61548	58574	53648
2014	7	30	49589	48474	48172	48149	48787	50431	56480	62795	66578	67657	68844	70244	69142	66960	64990	63630	62702	62387	61874	60876	58407	57558	55297	51036
2014	7	31	47504	45556	44670	44207	44660	44970	46561	49106	52176	55150	56821	57329	56513	54732	53485	52162	51865	52965	53963	53717	51354	50785	49777	47125
2014	8	1	42261	40901	40057	40264	40377	40359	40759	41550	43627	45872	48303	50413	49078	47329	46546	45687	45865	47253	49124	49731	49397	50349	49689	45811
2014	8	2	43700	43186	43176	43085	44305	47074	53703	60894	65035	67066	69290	71278	70599	69311	67317	66337	64674	64115	63962	63134	60370	58882	55454	50640
2014	8	3	47619	47118	46306	46186	47532	49262	55110	61204	65068	67076	67737	69555	69116	67433	65834	64868	63602	63381	63314	62287	60160	59534	56586	51383
2014	8	4	47822	47098	46321	46230	47401	49460	55266	61616	64975	65687	66976	68629	68235	68008	66681	65858	64400	63565	63541	62989	60884	60283	56676	51494
2014	8	5	47991	47334	46627	46543	47401	49443	55631	61770	65539	67245	68834	70120	69076	67921	66157	65129	64283	64512	64330	63460	61463	60341	56596	51148
2014	8	6	48155	47377	46634	46594	47606	49765	55473	61379	65078	66380	68298	69902	69183	66981	65349	63941	63369	63679	63186	62025	59677	58096	55213	50755
2014	8	7	47746	45937	44499	44685	44934	45737	46758	49217	52366	54368	55676	56531	55395	52916	51438	50510	50103	51365	52537	52393	50919	51071	49139	45423
2014	8	8	42462	41269	40868	41061	41072	41140	40732	41961	44858	47576	50333	52521	51280	49931	48754	47974	47799	48613	49986	50183	50117	50960	49758	46044
2014	8	9	43685	43119	43343	43610	44858	47888	55259	61832	65484	66871	68159	69856	69557	69082	67133	65012	63607	63639	63776	63434	61708	61455	57680	52128
2014	8	10	48132	47106	47123	47330	48414	50688	56808	62066	64584	65741	67441	68882	68813	68528	66809	65628	64613	64924	64967	64094	62245	62396	58562	53123
2014	8	11	49613	48508	48017	48248	49246	51818	58211	64250	67393	69005	70587	71962	71223	69767	67625	66015	64967	65313	65270	64686	63371	62444	58467	52790
2014	8	12	49315	48385	47792	47987	49330	51680	58416	64515	68452	69366	70913	72454	71279	69825	68389	66977	65852	66120	65870	65047	63057	61489	57438	52281
2014	8	13	48518	47200	46874	46908	48036	51007	56711	62737	66477	67442	68431	69560	68570	65386	63712	62728	62317	63354	63614	62447	60760	59782	56579	51981
2014	8	14	48142	46225	44810	45019	45640	46230	47276	49183	52921	56109	57825	58502	57160	54853	52767	51749	52214	53870	54877	54288	53194	52437	48994	45255
2014	8	15	42767	41301	40795	40754	40839	41427	41822	43633	46162	48898	51680	54016	53257	51638	50330	50013	49950	50987	52000	52124	52065	51758	49910	45508
2014	8	16	44053	43147	43006	43500	44680	47828	55918	62931	66963	69001	71169	73711	72843	71897	70325	68417	66796	66513	66151	65578	64046	62427	57203	51304
2014	8	17	49192	48454	47516	47741	48755	51950	58436	64606	69284	70680	72126	74072	72734	71981	71315	70471	69563	68983	68459	68036	66883	64554	59866	54568
2014	8	18	52421	51124	49815	49859	50513	53172	59328	65284	69546	71482	73214	74761	73680	72798	70913	68910	67583	67344	66584	65476	64651	63682	59351	54225
2014	8	19	50907	49802	48655	48886	49924	52527	59499	64772	67676	68484	69155	71067	70081	69032	67108	65093	64299	64679	64675	64662	64063	63545	59018	53833
2014	8	20	50394	49436	48580	48372	49336	52088	58025	63828	67144	67847	68725	70119	69564	68087	64332	63456	63099	63725	63934	63445	62110	61593	57943	53201
2014	8	21	48636	46513	46350	47177	47070	47450	47908	50640	53907	56644	57763	58794	58095	55981	53321	52612	52376	53149	53837	53695	52745	52813	50262	46721
2014	8	22	44240	42643	42587	42777	42525	42688	42699	43568	46099	47833	49946	52569	52755	51073	50032	49932	50574	51927	52888	53172	53571	53438	51293	47435
2014	8	23	47413	47647	45296	44916	46561	50329	58849	65284	69683	72424	74366	76423	75282	74003	73173	72846	71028	70470	69776	69081	68195	66228	61383	55693
2014	8	24	53310	51883	50539	50692	52140	54655	61075	66079	69807	71704	73253	74887	74022	72290	70886	69540	67933	67642	67401	66539	65545	64011	59860	56457
2014	8	25	53772	52577	51261	50855	52214	55413	61829	67033	70039	70957	72235	73510	72440	71331	69894	67940	66542	66833	66685	66207	65634	63702	58778	53858
2014	8	26	50656	49491	48495	48736	49811	52661	59826	65715	68633	69513	70983	72405	71736	71652	70560	69873	68441	68604	68178	67969	67134	64244	59575	54141
2014	8	27	51302	50280	49595	49651	50709	54210	61624	67720	71666	73064	74733	76243	74242	71590	67992	66193	65323	66228	66653	65906	64622	61877	58014	53482
2014	8	28	50246	49058	48220	47460	47177	47719	49058	51401	55014	57698	59789	60893	59107	56555	54847	53883	53735	54327	55296	55389	54769	53332	50879	47274
2014	8	29	43832	42377	41453	40916	42251	42328	42936	44352	46384	48607	50773	53686	53801	52449	51086	50120	51072	51733	53586	54190	54886	53374	51406	47525
2014	8	30	45053	44130	44264	45085	45391	48902	58177	64625	68621	70059	71256	72468	71666	70575	69274	68011	66626	66739	66826	66805	66132	63310	58424	53076
2014	8	31	49946	49290	49091	49591	51011	53926	60756	66260	68869	69715	71406	72196	70575	69153	67412	65936	64515	64864	65135	65260	65989	63464	58174	52848
2014	9	1	48115	47679	47325	47422	48659	51331	58039	63024	65235	65444	65944	67089	66431	66238	65286	63759	61833	61713	62117	62773	63320	60421	55764	51029
2014	9	2	48051	47128	46862	46911	48382	51017	57566	62530	64595	64779	65556	66936	66340	66284	64921	63958	62541	62517	62955	63403	63854	60739	56105	51417
2014	9	3	48813	47797	47578	47871	49468	52070	58675	63549	66028	66196	66965	67406	66082	64823	63526	62233	60891	61346	61332	61581	62221	59092	55104	50390
2014	9	4	46742	44960	44761	44236	44544	45263	46463	48893	52812	54930	56088	56847	54976	53292	51576	50332	49913	50902	52293	53078	53559	51292	49023	44925
2014	9	5	41778	40671	40374	40232	40562	40839	39937	41142	43088	45297	46607	47584	46731	45003	43772	42969	43480	45795	49058	51026	52793	51767	49727	45701
2014	9	6	42874	42305	42182	42554	44299	48077	56557	61949	64506	64497	64784	65596	64572	63269	62371	61538	60483	60981	62011	63157	63930	60619	56040	51496
2014	9	7	47656	46625	45729	45936	47322	50813	58082	63347	66680	68293	69092	71723	70407	69824	69148	68588	66869	66779	66255	66548	66558	62750	58150	53364
2014	9	8	50580	49194	47882	48133	49709	52631	60105	65937	68835	69976	71770	73389	72857	72648	71109	69953	68679	67751	66974	66959	66101	62630	57923	52730
2014	9	9	49981	49013	47976	47965	49216	52483	60050	65700	68594	68927	69684	71806	70607	68951	68408	66865	65432	65120	65273	65863	65895	62199	57575	52867
2014	9	10	49445	48427	47397	47483	48545	51382	59303	64816	67161	67572	68781	69288	67797	66110	64356	63397	62553	62833	62869	63340	63766	59782	56036	51273
2014	9	11	46570	44428	43832	43967	44179	44782	46315	48700	52711	55227	55785	55497	54228	52304	50553	49173	49219	50658	52199	53107	54107	50862	48332	44655
2014	9	12	42614	40344	39519	40001	39993	40486	41196	41954	44217	45864	47807	49822	49479	47725	46187	45227	45652	47455	49469	51920	53984	51791	50109	46421
2014	9	13	43791	43139	42598	42765	44434	47742	58047	64546	67541	68276	69372	70641	69532	68800	67062	66212	64598	64536	64595	65772	66077	61776	56560	50914
2014	9	14	48221	46864	46702	47403	48813	52336	60701	66356	69368	69937	69199	72458	70411	69835	68465	67249	65972	65747	66004	67185	66517	62204	57542	52924
2014	9	15	50453	50019	49449	49998	51309	54528	62491	66988	68843	69019	70227	71626	70803	69925	68710	67373	66052	65745	65540	66395	66905	63395	59029	53828
2014	9	16	50457	49631	48516	48745	50218	53520	61397	66456	68099	67756	68384	70434	70834	70277	69135	68205	66336	65763	65497	66825	66628	62545	58075	53056
2014	9	17	48932	48114	47146	47450	48932	52054	59944	65118	67031	66946	67855	69237	68254	66967	65343	64724	64163	64005	64112	65031	65173	60974	57713	53360
2014	9	18	49569	47704	46884	47309	47667	47629	48397	50521	53898	56542	57480	57476	56467	54692	53584	52993	52403	52968	53911	55460	55287	52111	50163	46588
2014	9	19	43663	41868	41377	40994	41362	41022	41182	41998	43992	46044	48030	49770	49001	46865	45524	44665	44414	46484	49377	52164	53184	50806	49596	46139
2014	9	20	44192	43569	43004	43473	44830	48069	58019	64000	66439	66529	67265	68008	67072	66401	65178	64463	63390	63692	64710	66842	66396	62152	57971	52861
2014	9	21	49297	48614	47868	47923	49706	52717	61546	66095	67907	67688	68344	68904	67873	67013	66100	65118	63773	63968	64634	66877	66551	62120	57523	52191
2014	9	22	49603	48123	47023	47383	49278	51927	61113	65901	67363	66947	67396	68089	67250	66626	65691	64980	63443	63786	64259	66818	66670	62302	57570	52881
2014	9	23	49301	48596	47657	47837	49343	52574	60991	65579	66976	66715	67289	67804	66735	66039	65479	62197	62168	63445	64604	67576	67223	62825	57805	52823
2014	9	24	49574	48328	46804	47327	49264	52286	60834	65916	67605	67209	67949	68362	66985	65595	64609	64153	63683	64558	65297	66822	64410	60154	56033	50930
2014	9	25	46960	44861	43610	44372	44678	45637	47001	49615	53834	56686	57693	58309	56999	54325	52789	52186	52215	53554	55194	56758	54632	51482	49318	45236
2014	9	26	42664	41373	40782	40656	40759	40524	40843	41913	44969	46806	49147	51157	50202	48134	46860	46472	46936	48489	51279	54268	53944	51635	50202	46431
2014	9	27	44348	44064	44233	44952	47065	50421	60283	66662	68885	68489	69183	70228	69749	69529	68871	68800	68137	68842	69775	71641	68813	64697	60531	55775
2014	9	28	52209	51072	50137	50268	52059	54792	62704	68568	70676	71068	72223	73210	72494	71804	71107	69859	68737	68900	69296	70895	67707	63538	59404	54215
2014	9	29	50677	49897	49206	49968	51352	53956	62392	67473	68571	68199	68406	68915	67618	66752	65415	64635	63643	64246	65702	68718	66699	62481	58465	53450
2014	9	30	50341	49362	48703	49266	50737	53815	61547	66351	67582	67528	67635	68330	67475	67036	66708	66436	65775	66295	67362	69668	66783	62641	58677	53813
2014	10	1	53736	52024	51723	52311	53959	56937	65193	70811	73116	73421	74496	75247	73917	71628	69183	67902	66531	67434	68588	71930	69446	64991	61269	56111
2014	10	2	51873	49834	48801	48819	49683	49562	51329	54141	57990	61471	63311	64414	63503	61164	59070	57754	57448	58640	60582	63117	59950	56683	54745	50215
2014	10	3	46696	44640	43286	44014	45159	45613	45983	46726	48636	50514	52097	54195	53763	51572	50178	49314	49671	51653	55231	59993	58897	56146	54027	49718
2014	10	4	46712	46689	46428	47037	48040	51716	61966	68341	71292	71583	72417	73579	72684	72016	71122	70348	68524	68705	70515	74475	71470	66936	61988	56692
2014	10	5	53208	52230	51191	51519	52426	55077	64239	71078	72751	72896	74351	75534	74599	74209	72997	71912	70393	70445	71399	74717	71089	66357	61995	56263
2014	10	6	53222	52211	50538	51098	52106	55226	64683	71395	72830	72458	73184	74317	73294	72890	71662	70820	69147	69470	71202	74727	70973	66158	61488	56260
2014	10	7	53116	52238	51239	51394	52436	55503	64502	71649	73335	73409	74330	75623	74656	73254	72003	71249	69684	70330	71786	74414	70502	65851	61521	55868
2014	10	8	52983	52172	51487	51923	53261	56608	65371	72070	73927	74217	75222	76416	75197	73325	70650	68840	67187	67532	69051	72953	69575	65375	61914	56724
2014	10	9	52404	50122	48569	49057	49557	50494	51568	54366	57318	59863	61335	61840	60466	57956	56594	55801	55238	56486	59106	63127	60144	56295	53903	49529
2014	10	10	45931	44310	44193	45170	45450	45655	45422	45743	47825	49871	51947	54168	52973	50249	48019	47148	47408	50151	54354	59144	56933	54789	53612	49540
2014	10	11	47053	46476	46966	47464	49457	52335	61702	68827	71195	71347	71718	72326	71394	70152	68694	68079	66886	67802	70133	74153	70344	66097	61951	56775
2014	10	12	53215	52169	51730	52365	54197	57051	64099	70756	72393	72760	73475	74505	73371	72231	70832	69674	68669	69333	71667	75037	71066	67029	63062	57553
2014	10	13	54871	53406	52737	53742	55384	58251	65681	71095	72961	73301	74172	75111	73890	72554	70930	69518	68322	68999	71437	75129	71040	67169	63635	58220
2014	10	14	54935	54064	53336	53818	55449	57665	65019	71332	73534	74098	75213	76313	75466	74260	72733	71688	70188	70941	73412	75258	71186	67254	63918	58577
2014	10	15	55099	53409	53097	53652	55259	57865	64783	71504	73889	74768	76043	77049	76289	74622	72490	71326	70063	70307	72364	73174	67771	63961	61710	57082
2014	10	16	52904	50288	49130	49350	50341	50246	50825	54333	58566	62408	65074	66430	65283	63049	61277	60515	59795	61065	63942	64434	60174	56830	55649	52651
2014	10	17	48961	46827	45671	46210	46784	46566	45826	46440	48786	52517	55915	59086	58690	56244	54591	53212	52379	53806	58011	60548	57973	56633	56693	53105
2014	10	18	50314	48653	48992	49603	51187	54198	62302	69689	72501	73462	74573	75642	74884	74020	72402	71488	69549	69756	72839	74955	70816	67107	64069	58979
2014	10	19	55859	55162	54171	54673	56300	58943	65570	72385	74951	75371	76699	77517	76873	76325	75027	74008	72204	71979	74127	75350	70918	67351	64082	59554
2014	10	20	55908	54962	54636	54222	55354	57933	64652	71842	74339	74975	76302	77409	76774	76266	75122	73346	71649	72168	75623	77277	74434	71679	69233	64547
2014	10	21	61627	60171	59195	58968	58651	59362	66366	73268	74888	75072	76356	77644	77135	75963	73781	72559	71098	71683	75287	78875	75639	72753	69757	65190
2014	10	22	62225	61255	60323	60276	60688	62896	68769	74690	76385	76434	77072	77682	76916	75295	73601	72107	70545	70731	73380	73989	69802	66245	64120	59699
2014	10	23	55681	53805	52400	51735	51712	51923	52272	55160	59102	61782	63610	64660	63629	61481	59913	59189	59039	61131	65453	65557	61333	59205	57800	54019
2014	10	24	50584	48801	49053	48873	49603	49707	49685	51340	53830	56814	60459	63455	63777	61507	59090	57751	57205	57857	61688	63147	60354	58556	58175	54267
2014	10	25	52016	50565	50929	51998	52892	55307	64470	72226	74373	74826	75217	75908	75159	74988	74000	72896	70902	71167	74852	76554	72762	69355	66311	61574
2014	10	26	58393	57439	56479	56887	57693	59929	67633	75147	76040	74559	74265	75154	74402	73943	72671	71787	70619	70997	75616	76274	72407	68855	65641	60644
2014	10	27	57205	55915	55300	55878	57068	59516	67560	74215	75944	75485	76104	76729	75840	75166	74027	73038	71638	72552	76398	76571	72243	68514	65088	60207
2014	10	28	56847	55463	54504	54581	55676	58013	66375	73785	75773	75157	75820	76687	75654	74722	73315	72525	71218	71974	75828	76054	72417	68677	65327	59971
2014	10	29	56874	55499	54824	55061	56643	58956	66404	73980	75218	73898	73746	73812	72462	71047	69622	68220	67506	68867	73977	74456	69894	65890	63505	58853
2014	10	30	54867	53687	52818	52469	52721	52306	52511	56016	59116	61460	63024	63520	62596	60736	59158	58346	58194	60211	64589	64311	60161	57011	56118	51930
2014	10	31	48575	46638	45639	45253	46384	46439	46010	45857	48256	51258	53536	55427	57659	56427	53803	52407	52344	53217	58872	60134	58259	55208	53720	53046
2014	11	1	45477	44637	45177	45915	47237	47468	50243	53331	55448	56681	57354	58910	58261	57275	56505	56589	58354	64008	65606	64178	60891	58158	56429	52128
2014	11	2	49059	48098	47683	48545	50277	53328	62905	69987	72439	73198	74480	75998	75262	74558	73579	73458	73461	77225	77318	75184	70881	66985	63332	57789
2014	11	3	53107	52718	52487	53431	55186	57373	65947	72616	74890	74723	75572	77074	75969	74784	71980	72210	72381	76082	75976	73765	69835	66078	62823	56425
2014	11	4	52222	51213	50887	51986	53804	56357	64367	70814	72884	74924	75665	76602	76435	76265	75573	74795	75474	78607	79229	77996	74016	70497	67182	61587
2014	11	5	58986	57365	56361	56505	58164	61590	69746	75043	76047	75172	75679	76481	75092	73810	72415	71961	72307	75793	75430	72788	67946	63883	61103	56772
2014	11	6	52563	50447	49875	50499	50870	51244	51684	54316	57199	60367	62595	64073	62391	60543	59077	58845	60406	64871	65360	63143	58577	55686	54685	51279
2014	11	7	47616	46099	45409	45345	45959	45408	44604	45098	47541	50818	53425	56468	56205	54441	53336	52978	55148	60466	61722	60428	58014	56127	56132	52354
2014	11	8	49408	49032	48634	49658	50718	53685	63075	70110	72811	72854	73563	74546	73968	74012	73148	72959	73274	77191	76896	74881	70714	66871	63685	58281
2014	11	9	54425	53252	52965	53265	54795	56762	65331	72654	74724	73951	74046	74521	73082	72675	72524	73072	74359	78423	78239	75945	71478	67508	64132	58384
2014	11	10	55388	54011	53285	53549	54935	56973	65018	71656	73242	73178	74284	75138	74411	74496	74193	74500	75519	78725	77757	75410	71242	67534	64854	60258
2014	11	11	56641	55598	54097	54198	55637	57868	65085	71252	72276	71085	70781	71601	71840	71899	72156	73569	75811	79402	79578	78180	74333	70799	67626	62683
2014	11	12	58857	56861	56498	56138	56897	59218	66511	73241	75441	76249	76925	78112	77064	75813	75122	75091	75471	78597	77993	75685	70745	66141	62988	57592
2014	11	13	53587	51134	50004	49899	50887	50841	51692	54636	58869	61043	62260	63813	62426	60527	58814	58638	60408	65248	65787	62933	58278	55971	55404	50615
2014	11	14	47127	44653	44443	45339	46269	46518	45682	46739	48317	49768	51113	52862	52990	52164	51176	51354	54552	59615	61338	60280	57691	55689	54675	51150
2014	11	15	48761	48580	48012	49008	51437	54776	63385	70161	71602	71322	72320	73662	73643	73954	72973	72857	73990	77135	76427	74343	69976	66668	63236	58334
2014	11	16	54797	53842	53572	54356	56076	58847	65771	72209	74446	75457	76473	77330	76566	76611	76070	76100	76929	79503	78522	76157	72088	68664	65273	59580
2014	11	17	56154	55742	55362	55691	56842	59360	65805	72378	74609	75127	75870	77240	76923	76525	75707	75241	75809	78402	77513	75105	71061	67573	64856	59380
2014	11	18	56092	54386	53799	54606	55962	59333	66604	73149	75154	75303	76268	77209	76711	76287	75571	75394	76140	78861	78169	75927	71890	68479	65733	60273
2014	11	19	56787	54963	54102	54709	56407	59281	66072	72663	74637	74882	75803	76323	75432	74134	72702	72321	73948	77310	76439	73520	69381	65872	63666	58749
2014	11	20	54958	53376	52166	52068	53428	53084	53208	55903	59384	61882	63148	63812	62695	60972	59556	59977	62424	66971	66936	64570	60312	57891	57347	53288
2014	11	21	48925	47111	46277	47028	47206	46462	45525	46584	49228	51718	54387	57593	57226	55268	53953	53747	56295	60974	62187	60866	58387	57196	57011	53034
2014	11	22	50654	49636	49512	50416	52682	56093	64864	72878	75761	76395	77991	79376	79262	79246	78483	78263	78624	80232	78979	76835	72782	69638	67331	61907
2014	11	23	58105	56937	57427	57743	59069	61066	68871	75999	77957	78316	79123	80792	80562	80239	79737	79296	79824	82142	81296	78670	74624	71538	68835	64141
2014	11	24	59981	58151	57300	57713	58205	60901	68544	75563	77680	78139	79252	80271	79665	79047	78137	77669	78661	81441	80558	78532	74617	71213	68379	63141
2014	11	25	59128	57618	57133	57144	58028	60191	67601	74846	76739	76583	77308	78231	78092	77890	77500	77709	79009	81194	80322	78396	74532	71208	68471	63438
2014	11	26	59915	58266	57625	57866	59187	61399	68002	74711	76289	76469	77079	77598	77249	75913	75047	74661	76423	79061	77952	75387	71552	68622	66963	62848
2014	11	27	59229	56983	55714	55937	56030	55397	54611	57825	61206	64274	65385	65640	64760	63237	62371	62661	65238	69144	68831	66732	62860	60818	60930	57943
2014	11	28	55203	52690	51413	51413	51557	50334	48634	49953	52527	55476	57899	60268	60099	58406	57458	57118	59748	64426	65773	64753	62845	61917	62208	59240
2014	11	29	57393	56065	55932	55881	57054	59913	68231	76158	78651	79619	81112	82221	82242	81917	80952	80346	81508	83581	82492	80910	77025	73727	71295	67146
2014	11	30	64347	62674	61145	60602	60964	62632	69545	76470	77888	78148	78884	79998	79365	79157	78392	78247	80064	82851	82267	80329	76936	73671	71710	67122
2014	12	1	62979	61948	60886	60836	61757	63872	70409	77375	78782	78837	79178	80364	80621	80774	79911	80038	81606	83578	82673	80838	78119	75091	73180	70155
2014	12	2	67799	65355	63461	61884	62019	63450	69036	75017	76382	76610	77571	78334	78148	77866	76780	76464	77718	80072	79223	77818	74842	72229	70453	67121
2014	12	3	64039	63233	61866	61305	61137	63013	68398	74726	76302	76559	77393	77865	77396	75803	74372	73789	75754	78187	77512	75427	71751	69556	68852	65213
2014	12	4	62442	60252	58434	57810	57746	57085	56410	59128	62233	65187	66510	67281	66801	64833	63557	63172	66045	69790	69062	67167	63659	62249	61338	59078
2014	12	5	56261	54236	53354	52464	52498	52315	50750	51867	54866	57395	59493	62441	62823	61205	59439	59016	61147	64017	64393	63350	61082	60024	60635	57441
2014	12	6	54678	53155	53140	52898	54301	57162	64554	71692	74026	74423	75476	76565	76484	76020	75095	74594	75673	77936	77154	75457	72095	69490	68025	63499
2014	12	7	60318	58609	58013	57668	58438	60283	66376	73302	75265	75085	75796	76632	76514	76117	75521	75206	76989	78586	77584	75701	72373	69531	67308	62965
2014	12	8	59550	58345	57387	57220	57977	59144	65926	73225	75284	75432	76344	77392	76871	76583	75924	76038	77349	79071	78281	76378	72786	70201	68053	63558
2014	12	9	60529	58698	58069	58232	59105	60643	66441	73026	74789	75209	76526	77521	77302	76968	76618	76698	77987	80378	79590	77459	73706	71238	68730	64340
2014	12	10	61560	60409	59025	59303	59847	61519	67237	73502	75108	75131	75918	76321	75777	74552	73082	72916	75149	77412	76066	73684	69906	67344	66744	62874
2014	12	11	59138	58531	57412	56862	57110	56814	57155	59399	62619	66106	68044	68818	68783	67515	66325	66076	67621	70002	69296	67003	63737	61811	61577	58479
2014	12	12	55424	53331	51727	51138	50768	50248	47954	48785	50641	53278	56278	59391	59907	57692	56677	56598	59122	62336	63240	62028	60079	59483	59570	57026
2014	12	13	55333	54181	53457	53237	54498	57056	64206	71697	73875	73798	74366	75107	74825	74656	73896	74078	75986	78445	78064	76301	72901	69931	68412	64214
2014	12	14	61832	59505	59263	58846	59560	61204	67325	73519	75283	75171	76135	77221	76983	77120	76472	76767	78429	80787	80105	78529	75749	73183	71347	67932
